x,r,g,b,L,C,h
0.47058823529411764,0.4374517172707867,0.4374480466061758,0.4374668303232643,47.05882352941177,0.0,0.0
0.4745098039215686,0.44128282685994064,0.4412791276387873,0.44129805748690987,47.45098039215686,0.0,0.0
0.4784313725490196,0.445119860571848,0.44511613274999456,0.44513520895511655,47.84313725490195,0.0,0.0
0.4823529411764706,0.4489627910934781,0.4489590346269707,0.4489782574140156,48.23529411764706,0.0,0.0
0.48627450980392156,0.45281159140383426,0.4528078062489202,0.45282717584178117,48.627450980392155,0.0,0.0
0.49019607843137253,0.4566662347690776,0.4566624208822036,0.4566819375037537,49.01960784313725,0.0,0.0
0.49411764705882355,0.46052669473776003,0.46052285207557003,0.4605425159476734,49.41176470588235,0.0,0.0
0.4980392156862745,0.46439294513616497,0.46438907365549803,0.4644088849990207,49.80392156862747,0.0,0.0
0.5019607843137255,0.4682649600637517,0.4682610597216396,0.4682810187564596,50.19607843137254,0.0,0.0
0.5058823529411764,0.47214271388870316,0.4721387846423691,0.4721588915873866,50.588235294117666,0.0,0.0
0.5098039215686274,0.4760261812435677,0.4760222230504239,0.47604247812357176,50.980392156862735,0.0,0.0
0.5137254901960784,0.47991533702100336,0.47991134983864897,0.4799317532569021,51.37254901960786,0.0,0.0
0.5176470588235293,0.4838101563696063,0.48380614015582607,0.4838266921352114,51.76470588235293,0.0,0.0
0.5215686274509804,0.4877106146898395,0.4877065694026013,0.4877272701582079,52.15686274509804,0.0,0.0
0.5254901960784314,0.491616687630041,0.4916126132274941,0.4916334629734818,52.54901960784315,0.0,0.0
0.5294117647058824,0.49552835108252274,0.49552424752299645,0.4955452464726057,52.94117647058823,0.0,0.0
0.5333333333333333,0.49944558117975196,0.49944144842175325,0.49946259678731403,53.33333333333334,0.0,0.0
0.5372549019607843,0.5033683542906118,0.5033641922928238,0.5033854902857647,53.725490196078425,0.0,0.0
0.5411764705882353,0.5072966470167429,0.5072924557380233,0.5073139035688804,54.11764705882355,0.0,0.0
0.5450980392156862,0.5112304361889601,0.5112262155883391,0.5112478134667651,54.50980392156862,0.0,0.0
0.5490196078431373,0.5151696988637462,0.515165448900425,0.5151871970351971,54.901960784313744,0.0,0.0
0.5529411764705883,0.5191144123198151,0.5191101329531644,0.5191320315521931,55.294117647058826,0.0,0.0
0.5568627450980392,0.5230645540547497,0.5230602452443078,0.5230822945146454,55.68627450980392,0.0,0.0
0.5607843137254902,0.5270201017817056,0.5270157634871773,0.5270379636350259,56.07843137254902,0.0,0.0
