x,r,g,b,L,C,h,dL,d2L,dC,d2C,dh,d2h
0.4549019607843137,0.3383934218848829,1.0,0.629348513598988,89.88851257578231,71.76105531909803,2.6670055314057866,0.01879868101284643,0.004566364144800161,0.7861115075412002,-0.005916436862904106,-0.020159640569182846,0.0001939817731658744
0.4588235294117647,0.3510436432637571,1.0,0.6166982922201139,89.90959470515635,72.54420137508832,2.6469427189671606,0.023378249089617498,0.0045917111407298705,0.7800460223384604,-0.006187346942290617,-0.019972627430292267,0.00018069407141119154
0.4627450980392157,0.3636938646426312,1.0,0.6040480708412397,89.93526907396155,73.32114736377495,2.627060276545202,0.02798210329430617,0.0046149447418173395,0.773736813656619,-0.006407452225655419,-0.019798252426360463,0.00016870083815256898
0.4666666666666667,0.3763440860215053,1.0,0.5913978494623656,89.96555891174496,74.09167500240156,2.6073462141144397,0.03260813857325218,0.00463608124185555,0.7672311178871496,-0.006584037127041142,-0.01963522575398713,0.00015798933823929495
0.47058823529411764,0.38899430740037944,1.0,0.5787476280834916,90.00048535110805,74.85560959954925,2.5877898250372278,0.03725426577801727,0.004655136301522589,0.7605687394025367,-0.006724667982815902,-0.019482273749881873,0.0001485401901427652
0.4745098039215686,0.4016445287792536,1.0,0.5660974067046174,90.040067443301,75.61281248120663,2.568381666614676,0.041918411176297354,0.004672125215641643,0.7537817819215178,-0.006837162494782945,-0.0193381453737016,0.0001403276429893241
0.4784313725490196,0.4142947501581275,1.0,0.5534471853257434,90.08432217346065,76.36317316339229,2.5491135342898246,0.046598516209300556,0.004687063141648906,0.7468944144129708,-0.0069295508792812655,-0.019201618463903225,0.00013331976677943835
0.4823529411764706,0.42694497153700184,1.0,0.540796963946869,90.1332644757196,77.10660131003257,2.5299784296868695,0.05129253745959517,0.004699965294026498,0.7399226801629553,-0.007010028126863688,-0.019071505840142722,0.00012747858144057655
0.48627450980392156,0.43959519291587595,1.0,0.5281467425679949,90.18690724837984,77.8430185237182,2.510970522609539,0.05599844679735355,0.004710847108647442,0.7328743581592434,-0.007086896909790141,-0.018946661301022072,0.00012276014850010064
0.49019607843137253,0.45224541429475007,1.0,0.5154965211891208,90.2452613693143,78.57235002635106,2.4920851070848253,0.06071423167689005,0.004719724380329637,0.725748886343375,-0.0071685008146218365,-0.01882598554314252,0.0001191146471992699
0.49411764705882355,0.46489563567362424,1.0,0.5028462998102468,90.30833571173362,79.29451629640495,2.473318551523254,0.06543789555801283,0.004726613376170974,0.7185373565299997,-0.007263147722689212,-0.018708432006623532,0.0001164864548184319
0.4980392156862745,0.47754585705249836,1.0,0.4901960784313726,90.37613716043033,80.00942473941106,2.4546682430715783,0.070167458429232,0.004731530926981975,0.7112225908979966,-0.007379023316467226,-0.018593012633505657,0.00011481424887216374
0.5019607843137255,0.4901960784313725,1.0,0.4775458570524984,90.44867062859208,80.71696147820094,2.4361325262562428,0.07490095741197678,0.004734494498663366,0.7037793098970653,-0.007524094860094976,-0.018478803508879205,0.00011403114663299796
0.5058823529411764,0.5028462998102466,1.0,0.46489563567362435,90.52593907525429,81.41698335920519,2.41771063605382,0.07963644742655873,0.0047355222450136125,0.6961744011778066,-0.007706005587412079,-0.01836495034023966,0.00011406489520660035
0.5098039215686274,0.5154965211891207,1.0,0.4522454142947502,90.6079435234452,82.10931028055656,2.3994026255757634,0.084372001902004,0.00473463304319921,0.6883672987222411,-0.007931960240501468,-0.018250673718466004,0.00011483812311263719
0.5137254901960784,0.5281467425679949,1.0,0.439595192915876,90.6946830790583,82.79371795664967,2.381209288616888,0.08910571351295715,0.004731846512932236,0.6803104806968037,-0.008208602536786458,-0.018135274094014386,0.00011626866205649566
0.5176470588235293,0.5407969639468686,1.0,0.4269449715370023,90.78615495047111,83.46993124195016,2.3631320773877347,0.09383569492786847,0.0047271830201225384,0.6719500936486682,-0.0085418856112085,-0.018018136394353013,0.00011826994536834334
0.5215686274509804,0.5534471853257431,1.0,0.4142947501581278,90.88235446891403,84.13761814394701,2.345173015828182,0.09856007955320223,0.00472066366562629,0.6632267094743867,-0.00893693678785823,-0.0178987342032777,0.00012075148744306041
0.5254901960784314,0.5660974067046173,1.0,0.4016445287792536,90.98327510957752,84.79638466089894,2.3273346089811793,0.10327702225912105,0.004712310259442631,0.6540762200729517,-0.00939791838522197,-0.017776633419466892,0.00012361944650596257
0.5294117647058824,0.5787476280834913,1.0,0.38899430740037955,91.08890851343227,85.44577058409291,2.309619748989248,0.10798470007208749,0.004702145280532477,0.6444308727039427,-0.009927886656292628,-0.017651495310265775,0.00012677727118426407
0.5333333333333333,0.5913978494623655,1.0,0.3763440860215054,91.1992445097217,86.08524640630682,2.2920316183606477,0.11268131282018601,0.004690191822362522,0.6342204467603665,-0.01052865140630388,-0.017523078877098364,0.00013012642967935584
0.5372549019607843,0.6040480708412397,1.0,0.3636938646426312,91.31427113907264,86.71421147761365,2.2745735912350513,0.11736508371681253,0.00467647352383338,0.623373569891335,-0.011200639314225214,-0.017391242450907063,0.00013356721883472922
